:START_ID(AcquiredPoint),:END_ID(DataPoint),:TYPE
4475506050473216380,-2190750915662269960,DataPoint
4477658056253182524,2634557557309789682,DataPoint
4477878273185060659,-71619079548813826,DataPoint
4478394670196016312,-4656805903672006204,DataPoint
4478739319936546492,-735827024759760848,DataPoint
4480845423316795340,-6429224564021299589,DataPoint
4480905118267107018,8120411159989566731,DataPoint
4481549511996414880,-7796288117367534758,DataPoint
4482599847530459150,-690804680989285539,DataPoint
4482837341302508687,3128826227799140502,DataPoint
4483082220601594106,-5136369798597093155,DataPoint
4483350520250360374,2007117552201740649,DataPoint
4484199673491031501,4600377947495831026,DataPoint
4484762138759118759,50511669530153989,DataPoint
4485305813253972608,8738725814823506476,DataPoint
4485506273562188273,5410947121347882853,DataPoint
4485641264379323342,6459368125514513908,DataPoint
4486724775516214644,1772157545352428127,DataPoint
4490307215533682795,5406732768306638318,DataPoint
4490922722143443635,6048361804962262178,DataPoint
4491012547751618999,255041909978111336,DataPoint
4492259633209087962,-6593422834502324716,DataPoint
4492706962426916832,-3822386420320960849,DataPoint
4492795612891306001,-7785990881252862290,DataPoint
4494290796618838808,-8146906127921858665,DataPoint
4494742310787554765,-1964903838634371121,DataPoint
4495494715043044658,-8547910283976048215,DataPoint
4495592742637619366,-767125499386215193,DataPoint
4496835887750090917,-8547910283976048215,DataPoint
4497873540843197426,5294681256994906769,DataPoint
4497880031292966637,6048361804962262178,DataPoint
4498098150340930033,-2411162311537972639,DataPoint
4498419936654519963,5979140652367618447,DataPoint
4498646590394344491,-7796288117367534758,DataPoint
4498703546451411343,8120411159989566731,DataPoint
4498935610864723635,5837200614112843287,DataPoint
4499040186888353432,7771670790980631174,DataPoint
4499482993148676224,5502994436731763927,DataPoint
4499507742290163342,6883377445328491549,DataPoint
4499584590628656196,3169333405755331065,DataPoint
4499787418304460048,2339136593384590421,DataPoint
4500042842760341141,-106798104678236280,DataPoint
4500631764118808338,-7796288117367534758,DataPoint
4500792703342742845,3665199512301889811,DataPoint
4501516651463709517,-2386708625767336575,DataPoint
4501574835946680701,-1622838103865765189,DataPoint
4502021992878916968,3665199512301889811,DataPoint
4502515368070736274,6130752024369959471,DataPoint
4505308395244290165,6883377445328491549,DataPoint
4506288305939331999,-1812038759933385076,DataPoint
4507284135172358854,-5557862317633543895,DataPoint
4507539252032066263,7002982084647961925,DataPoint
4507593510300171529,256926599489820195,DataPoint
4507596517581504133,-1786151914235030186,DataPoint
4508410548519448005,1772157545352428127,DataPoint
4508665924797082480,6567096021750531126,DataPoint
4508742911613725730,-6273285128882058646,DataPoint
4508956166107501975,5148090169943061104,DataPoint
4509020821510809220,-2298038255430017233,DataPoint
4509450062985374965,6182831833100046817,DataPoint
4510465509841823807,-6593422834502324716,DataPoint
4510987351523595039,3763752220587737635,DataPoint
4511460404495243485,-8420545502744499286,DataPoint
4513330938577864170,4289924547671894220,DataPoint
4514356159155566581,1884368550472138822,DataPoint
4514566830062957304,-7772885419950609881,DataPoint
4514596115361068158,-1071549119801377973,DataPoint
4516076910117601614,2437218390141491670,DataPoint
4516244458061559429,-4286116086816162344,DataPoint
4516483915049744359,-1518151367410172991,DataPoint
4518482383689572334,-2475177383897786671,DataPoint
4518868187211797520,-4543649962601384866,DataPoint
4521557546896534927,5633071282474936649,DataPoint
4521704355207853641,6357897790782223720,DataPoint
4522502493624316462,2882018361738066861,DataPoint
4522528712421035422,3665199512301889811,DataPoint
4522935091496242549,3347078228020056874,DataPoint
4523729194412647167,1554950219842605513,DataPoint
4524983168365818785,5406732768306638318,DataPoint
4525204464103074305,-1640252274308936244,DataPoint
4527088768321176300,6459368125514513908,DataPoint
4528256620968223324,-197568753527244972,DataPoint
4528270368988168255,-663541146244657700,DataPoint
4529201049988431000,-3751646243458018110,DataPoint
4529893801115688067,-7359470002711444108,DataPoint
4531120429271394178,-690804680989285539,DataPoint
4531321554389970258,-2298038255430017233,DataPoint
4532029703493270308,-4285821900599484157,DataPoint
4533376062248081063,6572994254794162501,DataPoint
4533410280088359762,-5873463292017711847,DataPoint
4534495807972114205,6130752024369959471,DataPoint
4538217535140523920,7416799883392258271,DataPoint
4538302822332021513,-4794914101060767082,DataPoint
4538608953814659590,-8966073595887122578,DataPoint
4539244494879582942,-8578873735341428416,DataPoint
4539866640277604688,-7359470002711444108,DataPoint
4540442780620635263,6490516709927279216,DataPoint
4540654883211594494,5406732768306638318,DataPoint
4540738358721916999,-5044075491901839921,DataPoint
4541316627055915203,3167449301340214813,DataPoint
4541439273419267646,-8155093000214588676,DataPoint
4542143457299401706,-1445011132548937410,DataPoint
4543130049760838293,-5029771682129617715,DataPoint
4543266260738694188,-6134089995729216084,DataPoint
4544043864820922962,-8547910283976048215,DataPoint
4544297993599693763,2628111213739687194,DataPoint
4544796515053313080,8651977188853429774,DataPoint
4544810114821348615,6158488300864379397,DataPoint
4545949215091309090,-5268872515968967676,DataPoint
4546229042481114920,-5268872515968967676,DataPoint
4546696765864866588,6567096021750531126,DataPoint
4547034171986195110,-2980273523901128968,DataPoint
4547168391338383652,-4106887350265432550,DataPoint
4547436635973376526,-1690841469779243908,DataPoint
4548983344932972508,4600377947495831026,DataPoint
4550594007896901094,-587998792699864239,DataPoint
4550647549827298217,-5044075491901839921,DataPoint
4550682181935873920,-5136369798597093155,DataPoint
4551297354640573625,6459368125514513908,DataPoint
4551899304519574577,1548000715769005055,DataPoint
4552043541271772744,-5557862317633543895,DataPoint
4553191494319523808,7658382723632184853,DataPoint
4554809389164659593,977392565289234386,DataPoint
4556512335625195051,-6222144195395661580,DataPoint
4556947516755013658,6762025442525471925,DataPoint
4557871968570614074,255924824416394284,DataPoint
4557884941576889479,-8351636098437462948,DataPoint
4557983962684471342,-8155093000214588676,DataPoint
4559542456724735169,5649723483193569771,DataPoint
4560950381833146387,-4285821900599484157,DataPoint
4561521291564134978,-197568753527244972,DataPoint
4561714679340964533,-4330710281473518360,DataPoint
4561909885212949266,-9206791844453479774,DataPoint
4562731188975438376,4442092314028715889,DataPoint
4562933366832077189,-4543649962601384866,DataPoint
4563188466962281617,4503462009399587809,DataPoint
4563219656310059103,5410947121347882853,DataPoint
4563584709607340356,2846735371487399248,DataPoint
4563722125609239360,5148090169943061104,DataPoint
4564417352160568465,-8891891285620117479,DataPoint
4564746362412818451,-1514004982074232629,DataPoint
4564921396112879421,-587998792699864239,DataPoint
4567358275529444594,6230617965214343981,DataPoint
4567592481376911599,-5172508360747922287,DataPoint
4567826585538952235,1548000715769005055,DataPoint
4568303201600577518,6572994254794162501,DataPoint
4569861492959831494,-5029771682129617715,DataPoint
4569998046273772594,-1518151367410172991,DataPoint
4570126819467865336,-71619079548813826,DataPoint
4571358923032937047,1884368550472138822,DataPoint
4572392223378080539,-690804680989285539,DataPoint
4572499861896710878,-4330710281473518360,DataPoint
4574704093549697143,-1059501172949486794,DataPoint
4575128783624070317,-2298038255430017233,DataPoint
4576805922341282219,2035255672019859891,DataPoint
4577385201351943712,-8155093000214588676,DataPoint
4578065516139830693,-7469463114722689664,DataPoint
4578945474450073692,-7079399585073114153,DataPoint
4579795672819227756,-9206791844453479774,DataPoint
4579819228930681503,255041909978111336,DataPoint
4581599810148948785,-1495636201507265338,DataPoint
4582124158168186264,5837200614112843287,DataPoint
4583644214484257876,2710492640312594223,DataPoint
4583919567824360066,-6327789033213181426,DataPoint
4584431245225072570,155472071092084904,DataPoint
4584828220994855414,1727809192656307777,DataPoint
4585535114896114345,-4285821900599484157,DataPoint
4586507529598056988,4600377947495831026,DataPoint
4586528914001290758,-4138400819694905562,DataPoint
4587383715948143659,155472071092084904,DataPoint
4588947003218749489,-6323185844481532013,DataPoint
4590963620921790707,7980562140376949937,DataPoint
4590980238134889441,-7469463114722689664,DataPoint
4591942765402976024,64117980724815824,DataPoint
4592108860006220788,-4656805903672006204,DataPoint
4592316995637701358,-8578873735341428416,DataPoint
4592665630485249968,9172469043832294327,DataPoint
4593079149062601527,8244595296926638230,DataPoint
4594848595524813093,1884368550472138822,DataPoint
4595016294366454323,3851357297857181230,DataPoint
4595383479519963558,6395094166938777952,DataPoint
4596876074225627312,-424942856488150780,DataPoint
4597613989286676947,-2411162311537972639,DataPoint
4599308149016527772,6058910148446967055,DataPoint
4599901528243588439,-3377132631558097907,DataPoint
4600702171785841266,256926599489820195,DataPoint
4601283061199591802,-1514004982074232629,DataPoint
4601376684791456023,3763752220587737635,DataPoint
4601743225316112638,-3374465122017082816,DataPoint
4601874324169869885,-4138400819694905562,DataPoint
4602046427295886684,-7354470963609129697,DataPoint
4604457751520037519,3611307458115920455,DataPoint
4604600175928856449,-5797244606152189405,DataPoint
4604605948829056838,-2475177383897786671,DataPoint
4604990051674807066,5148090169943061104,DataPoint
4605790287111786542,-2844857161221709846,DataPoint
4606666263068686114,-5044075491901839921,DataPoint
4607631277184678701,-5837789940359851953,DataPoint
4607843794531194666,6463147679339733745,DataPoint
4608293708430326670,1727809192656307777,DataPoint
4608448670252732158,7214499395594318230,DataPoint
4608979455343903896,7579599337073795740,DataPoint
4609420866990136295,5633071282474936649,DataPoint
4610930933607080135,-7478811315506368655,DataPoint
4611298599391100462,-690804680989285539,DataPoint
4611307904016035388,8614130483881762438,DataPoint
4612244942030639656,3611307458115920455,DataPoint
4612691223332452234,-6222144195395661580,DataPoint
4612741851104989693,-3751646243458018110,DataPoint
4613780270559485835,5548954744359644047,DataPoint
4613785272577217297,4432307946199779359,DataPoint
4614711830787968109,4503462009399587809,DataPoint
4615935704040489068,-1256296519478698345,DataPoint
4616066082848256887,5375205644880072775,DataPoint
4616915333697368773,3611307458115920455,DataPoint
4618349665499158593,7214499395594318230,DataPoint
4618758401409081797,2339136593384590421,DataPoint
4618899542773019158,2007117552201740649,DataPoint
4619233591316416949,-106798104678236280,DataPoint
4619975773210911062,-7079399585073114153,DataPoint
4621287809016817904,7579599337073795740,DataPoint
4622553760973050142,2950926064836155415,DataPoint
4622659093029519825,-8146906127921858665,DataPoint
4623297034600777437,-4656805903672006204,DataPoint
4623941695555092069,-8155093000214588676,DataPoint
4624555155256941628,6883377445328491549,DataPoint
4625404851501478056,7980562140376949937,DataPoint
4626343250988157185,-1943247991744881273,DataPoint
4626918103442952617,8120411159989566731,DataPoint
4627129571708744641,6357897790782223720,DataPoint
4627503603237009293,7980562140376949937,DataPoint
4628302814802587880,-3178430512947345161,DataPoint
4629091794841823200,1884368550472138822,DataPoint
4629105614725578640,-4106887350265432550,DataPoint
4629175672387169775,6158488300864379397,DataPoint
4629948877943189546,7382963025244977099,DataPoint
4630498507718447911,5502994436731763927,DataPoint
4630971579583347270,8738725814823506476,DataPoint
4631236953850774524,-4693177115812025705,DataPoint
4631960976151115503,-5473020888422529961,DataPoint
4636405392622353195,7328197117602129882,DataPoint
4636505897316434410,4680920783900181838,DataPoint
4637238669417713247,-5883299909471207746,DataPoint
4637631401104211823,6048361804962262178,DataPoint
4637664270004742978,8288837357799345087,DataPoint
4639262747130199033,-2980273523901128968,DataPoint
4640508226725922986,-147279165411200782,DataPoint
4641014131965560731,-8146906127921858665,DataPoint
4641779454140161212,-8649375362184708888,DataPoint
4644670017111555203,9172469043832294327,DataPoint
4644901527304717945,-8566787001995331970,DataPoint
4645672997440382234,-1786151914235030186,DataPoint
4647349284530599737,9068686612678622916,DataPoint
4647754737248222462,-1943247991744881273,DataPoint
4648752907599359071,-3374465122017082816,DataPoint
4648910114499227489,-106798104678236280,DataPoint
4649216202448246748,-4794914101060767082,DataPoint
4649504165383953335,4600377947495831026,DataPoint
4649577373837202941,6852134207894979538,DataPoint
4650795506951374253,-2190750915662269960,DataPoint
4651145169021796676,3747617495677930292,DataPoint
4651335899774459279,-7469463114722689664,DataPoint
4651748444359085876,-5268872515968967676,DataPoint
4651806635558859635,2628111213739687194,DataPoint
4651872516819687538,-1690841469779243908,DataPoint
4652625903409816845,6130752024369959471,DataPoint
4653098099208989478,6401492359489407176,DataPoint
4654406638544275546,-6323185844481532013,DataPoint
4654727294610085917,-2925025384902009946,DataPoint
4656184684655052359,6357897790782223720,DataPoint
4656572966468371071,5849080221813580520,DataPoint
4657466549919700013,6182831833100046817,DataPoint
4659332561835517430,2978725479716890747,DataPoint
4659493860214986197,-6593422834502324716,DataPoint
4659509532477364776,-8547910283976048215,DataPoint
4659534229293228409,-8547910283976048215,DataPoint
4660183829342501794,-1640252274308936244,DataPoint
4660818081765284323,2634557557309789682,DataPoint
4662877201581954155,-5473020888422529961,DataPoint
4663453843488357601,3111253364727477595,DataPoint
4663712769868642447,8237797997585450982,DataPoint
4663945194219132590,4486505010488519050,DataPoint
4664319833100686733,3427839857063425485,DataPoint
4665223069460839047,-4658366569789728925,DataPoint
4665277358068697689,-8578873735341428416,DataPoint
4666358551910632543,-3341500039365543862,DataPoint
4667371100178859595,5659390077294306971,DataPoint
4668389141935439328,-587998792699864239,DataPoint
4668443935373560219,-9056277028644320420,DataPoint
4668735894117273988,5659390077294306971,DataPoint
4669565501136371316,3747617495677930292,DataPoint
4669786283159812565,3347078228020056874,DataPoint
4670007689158959900,8802880531903383332,DataPoint
4670612363808099860,-1363619737792666951,DataPoint
4670648137081493377,-6715933180870781913,DataPoint
4671172540915992557,977392565289234386,DataPoint
4671360151462519715,6459368125514513908,DataPoint
4671379850034433786,6158488300864379397,DataPoint
4671560933456494149,5502994436731763927,DataPoint
4671817347991970893,-6134089995729216084,DataPoint
4672030924161203251,7658382723632184853,DataPoint
4674880032778808520,-587998792699864239,DataPoint
4675080991201188007,-7652749906143060367,DataPoint
4676319889188641747,2437218390141491670,DataPoint
4677232047998686988,6048361804962262178,DataPoint
4677664670307293203,-7359470002711444108,DataPoint
4678714212494144835,-6593422834502324716,DataPoint
4679027341350412477,-106798104678236280,DataPoint
4679616492340201196,2007117552201740649,DataPoint
4680471213145395765,7771670790980631174,DataPoint
4680707210204423890,3580943868643450885,DataPoint
4681230116208159539,-4615554263062289219,DataPoint
4681262414763744641,6712212224121066747,DataPoint
4681326210823551921,-1360466901646309596,DataPoint
4681382282587579224,7955532306756094023,DataPoint
4682675311682085699,-6134089995729216084,DataPoint
4682708699039282938,8237797997585450982,DataPoint
4684151582660646917,-3918348109346915957,DataPoint
4684656433757931827,-4615554263062289219,DataPoint
4685079958464141961,678685911433745605,DataPoint
4685209909162601717,3245967807872503568,DataPoint
4687338052497095175,-1002724051348395610,DataPoint
4688107186816753706,-3341500039365543862,DataPoint
4688214052777628548,8367533239691003131,DataPoint
4688702337202716977,-4051729641874228162,DataPoint
4688736069095934823,4442092314028715889,DataPoint
4689489485166551767,-1071549119801377973,DataPoint
4689557788328823729,-7079399585073114153,DataPoint
4692418975158446609,-8155093000214588676,DataPoint
4692707492729932383,-8351636098437462948,DataPoint
4692792146719425501,3347078228020056874,DataPoint
4694269054378238912,6422494440539122262,DataPoint
4697318127985072467,5231293476654896319,DataPoint
4697797123515717533,8802880531903383332,DataPoint
4699123912872735331,-7469463114722689664,DataPoint
4700953259363751798,-2411162311537972639,DataPoint
4701565063765577810,-2298038255430017233,DataPoint
4702652244737837532,-8146906127921858665,DataPoint
4702735413508726789,2978725479716890747,DataPoint
4703011891008346723,-1002724051348395610,DataPoint
4703124757562447135,-5837789940359851953,DataPoint
4703969639566957724,3611307458115920455,DataPoint
4704109668490719684,6182831833100046817,DataPoint
4704624792096086570,-3822386420320960849,DataPoint
4705052896685194498,-1518151367410172991,DataPoint
4705707051778289877,6864021986634505877,DataPoint
4706086380252387155,3128826227799140502,DataPoint
4706331032995606790,-7414915297272803105,DataPoint
4706496569354553623,2844355113420024868,DataPoint
4707272231538372442,3747617495677930292,DataPoint
4707808836465308661,4442092314028715889,DataPoint
4708911989174051670,-7354470963609129697,DataPoint
4709219439096128480,-3178430512947345161,DataPoint
4709302455361859489,-6134089995729216084,DataPoint
4709529536052738292,3665199512301889811,DataPoint
4710738485795497865,7567872231686663842,DataPoint
4712023440844101058,-1622838103865765189,DataPoint
4713332210971912761,-147279165411200782,DataPoint
4713716149461569109,-7469463114722689664,DataPoint
4714218794467781803,6230617965214343981,DataPoint
4715658437855151009,-7478811315506368655,DataPoint
4715845690378412815,-1071549119801377973,DataPoint
4715870018691122341,-6623594200490381592,DataPoint
4717198361185733400,-7652749906143060367,DataPoint
4717268566992804722,-2411162311537972639,DataPoint
4717729188404147593,8150317710680082224,DataPoint
4718340752360539715,-7796288117367534758,DataPoint
4718718794089786939,994866972177147178,DataPoint
4719018384195663952,7002982084647961925,DataPoint
4719657545476294605,-7785990881252862290,DataPoint
4720011845169674472,-9056277028644320420,DataPoint
4720871561230046093,-3749540195089059296,DataPoint
4721580897176648194,1497393525103309001,DataPoint
4722220178519017504,7567872231686663842,DataPoint
4722231976321174670,6883377445328491549,DataPoint
4722999474729161316,-6273285128882058646,DataPoint
4723604598805835091,5406732768306638318,DataPoint
4724665826592136103,-653727541234250282,DataPoint
4726339455425975055,4600377947495831026,DataPoint
4726652965013920682,-7469463114722689664,DataPoint
4726962271798200680,-1256296519478698345,DataPoint
4728711900612073124,3169333405755331065,DataPoint
4729497689112308234,-3749540195089059296,DataPoint
4730010857863313460,9068686612678622916,DataPoint
4730446004544081193,-5473020888422529961,DataPoint
4731649532477532635,-2868800207031613863,DataPoint
4731693848503518605,6762025442525471925,DataPoint
4735243936376958139,-3794207581563099798,DataPoint
4735967745767359316,-2475177383897786671,DataPoint
4735967891022799019,-1514004982074232629,DataPoint
4736391455801902785,6572994254794162501,DataPoint
4737262958150658822,256926599489820195,DataPoint
4737271349896106832,2035255672019859891,DataPoint
4737363267574778930,-71619079548813826,DataPoint
4737404822240214567,5406732768306638318,DataPoint
4739199489967945445,-1360466901646309596,DataPoint
4739236668680026335,8074813073043485299,DataPoint
4739367705231834186,50511669530153989,DataPoint
4740080473032132658,837528360059851808,DataPoint
4741161234030955845,-5902388810790426270,DataPoint
4742155730889089262,-71619079548813826,DataPoint
4742458517989187188,2978725479716890747,DataPoint
4745316092337128074,6762025442525471925,DataPoint
4746336072268122194,-6429224564021299589,DataPoint
4746571197026620179,-6593422834502324716,DataPoint
4747240807748082148,6048361804962262178,DataPoint
4748125010122031814,7002982084647961925,DataPoint
4748303159973394411,-5136369798597093155,DataPoint
4749844724833069996,7382963025244977099,DataPoint
4750168717357892666,-2508045465271256048,DataPoint
4750421782536244931,8738725814823506476,DataPoint
4750484432194633109,3347078228020056874,DataPoint
4750864400235015882,8129587195639391968,DataPoint
4751536319931551176,-3377132631558097907,DataPoint
4754503161027000112,-7469463114722689664,DataPoint
4757553840207093016,-5883299909471207746,DataPoint
4757849222452075070,-5650986906416869641,DataPoint
4758015476305304909,-4432400248405339147,DataPoint
4758067349921453374,-5136369798597093155,DataPoint
4758092901434066453,6558939559789025422,DataPoint
4758274012479197098,-1495636201507265338,DataPoint
4758447404644905447,-4543649962601384866,DataPoint
4758755323754383606,-7708291528914582420,DataPoint
4759217821795445313,-2322025920163202336,DataPoint
4759260350071027705,5649723483193569771,DataPoint
4759697987058335831,8077739029709918585,DataPoint
4759875526231366805,5410947121347882853,DataPoint
4760017996269380728,7235315460169122707,DataPoint
4760824935909149422,-5797244606152189405,DataPoint
4760924350599670927,-8566787001995331970,DataPoint
4761039712190464285,4442536933963322942,DataPoint
4761292795056407739,-5473020888422529961,DataPoint
4761344652424425943,7696812839592535116,DataPoint
4761818572022698603,-5902388810790426270,DataPoint
4762064060016292973,-8891891285620117479,DataPoint
4762610814732969929,-6464651650585887677,DataPoint
4763663621253663462,7002982084647961925,DataPoint
4763704838608005957,3111253364727477595,DataPoint
4764255266982140014,1615179447846403173,DataPoint
4764448863242586469,-3178430512947345161,DataPoint
4766137468810404755,5548954744359644047,DataPoint
4767462050326542546,9172469043832294327,DataPoint
4767572919433695021,-1964903838634371121,DataPoint
4768077861765126677,-7723578991671879771,DataPoint
4768524338530812108,3851357297857181230,DataPoint
4769521342961692821,9068686612678622916,DataPoint
4770092390304395199,-5557862317633543895,DataPoint
4770356256308891353,3665199512301889811,DataPoint
4770575706191686242,-7469463114722689664,DataPoint
4771349481654228657,-5473020888422529961,DataPoint
4771493319633045103,-6772141888700366913,DataPoint
4773050686550878837,678685911433745605,DataPoint
4773646769655053431,6048361804962262178,DataPoint
4773751080509858661,2035255672019859891,DataPoint
4774159677768177147,8738725814823506476,DataPoint
4774347803975743150,-5473020888422529961,DataPoint
4774385831973364534,4022488887369575927,DataPoint
4774777591629563042,-2386708625767336575,DataPoint
4775011178712884236,6104384769249699519,DataPoint
4775785091342054923,3167449301340214813,DataPoint
4777301456358228646,3187641532366234034,DataPoint
4781464121764867863,5406732768306638318,DataPoint
4781583024995202306,8288837357799345087,DataPoint
4782346771159279517,9068686612678622916,DataPoint
4782407122687757849,-2605769710354734579,DataPoint
4782745786475432597,-147279165411200782,DataPoint
4783350724988929456,6130752024369959471,DataPoint
4784144026203609510,-1059501172949486794,DataPoint
4784233033291256299,-3374465122017082816,DataPoint
4784669127571874320,-2119461428372176803,DataPoint
4784696345251267465,-767125499386215193,DataPoint
4785053485406452594,-6623594200490381592,DataPoint
4785094139999733113,7980562140376949937,DataPoint
4785190300067674943,8367533239691003131,DataPoint
4785229738522803012,-7772885419950609881,DataPoint
4785530951574340648,-3822386420320960849,DataPoint
4790086883263002676,8129587195639391968,DataPoint
4790229440330084683,256926599489820195,DataPoint
4792805391560094467,6158488300864379397,DataPoint
4794036089578472803,-5797244606152189405,DataPoint
4795110377419109847,-5442897542344330574,DataPoint
4796176310450791116,-8146906127921858665,DataPoint
4797219576255968186,-8155093000214588676,DataPoint
4797626185577160853,7955532306756094023,DataPoint
4797957822118670983,-8891891285620117479,DataPoint
4798101223420931888,-9056277028644320420,DataPoint
4798733430776912451,256926599489820195,DataPoint
4798946104429190686,5406732768306638318,DataPoint
4800122167087834133,-5902388810790426270,DataPoint
4800145584050194113,-4019351474211831988,DataPoint
4800437182327999854,-8636088449025993826,DataPoint
4800453935315049815,4442092314028715889,DataPoint
4801169358831408205,-4693177115812025705,DataPoint
4801677883643664084,-5557862317633543895,DataPoint
4801800208513039384,8237797997585450982,DataPoint
4801935215214754974,-8420545502744499286,DataPoint
4802672241772746144,-197568753527244972,DataPoint
4803163363086595735,-3822386420320960849,DataPoint
4803307045466317646,2940255051291319326,DataPoint
4804202236367327713,-3533523101956952860,DataPoint
4805641006485199216,-4051729641874228162,DataPoint
4806762707923403670,-1690841469779243908,DataPoint
4806834681323571829,-424942856488150780,DataPoint
4807603759512822766,678685911433745605,DataPoint
4807791231928217225,1187520484269110342,DataPoint
4809102044193620388,8367533239691003131,DataPoint
4809190237523076976,2035255672019859891,DataPoint
4809560492198528692,1727809192656307777,DataPoint
4809991861270835674,-1786151914235030186,DataPoint
4810333223629823851,-6722382392903185077,DataPoint
4810620071707224235,-4138400819694905562,DataPoint
4810807859873741672,-5235030103836723629,DataPoint
4811317076984894249,-3374465122017082816,DataPoint
4812007316658787530,8367533239691003131,DataPoint
4812502335878903463,-4693177115812025705,DataPoint
4813572370706825428,-653727541234250282,DataPoint
4814534568434267499,-8649375362184708888,DataPoint
4814741770440052153,-2980273523901128968,DataPoint
4814911616263652314,3128826227799140502,DataPoint
4815163951338817135,5231293476654896319,DataPoint
4815626064820941330,-3751646243458018110,DataPoint
4815719864291707482,-5873463292017711847,DataPoint
4817024102781618265,-4138400819694905562,DataPoint
4818059017846966263,-6593422834502324716,DataPoint
4818497354600125739,6158488300864379397,DataPoint
4818564308223024604,-8015115745946482211,DataPoint
4818797514282964234,-6327789033213181426,DataPoint
4818912521529977734,7980562140376949937,DataPoint
4819212509315307552,-71619079548813826,DataPoint
4820110616066029160,3928740194012335759,DataPoint
4820724205779828689,6712212224121066747,DataPoint
4822390851074126880,-4656805903672006204,DataPoint
4822809481045971658,-4285821900599484157,DataPoint
4823204466214117355,3580943868643450885,DataPoint
4823235033355971242,-3822386420320960849,DataPoint
4823681240815793854,5659390077294306971,DataPoint
4823913794488496115,4486505010488519050,DataPoint
4824545259352421259,3347078228020056874,DataPoint
4824837574326915195,-2190750915662269960,DataPoint
4825188557243186246,7567872231686663842,DataPoint
4825845213150710420,4854931088945340612,DataPoint
4827579200178754176,-5136369798597093155,DataPoint
4827965034060775812,-7136098537311129923,DataPoint
4827979923685371051,5462897851701403591,DataPoint
4828357240750794474,6422494440539122262,DataPoint
4828378194051977074,-5873463292017711847,DataPoint
4828597128125596576,6058910148446967055,DataPoint
4828662898296901132,5633071282474936649,DataPoint
4828999529113612698,-4658366569789728925,DataPoint
4829549030690660546,-8351636098437462948,DataPoint
4829926732372451621,-1071549119801377973,DataPoint
4830699870290049369,8074813073043485299,DataPoint
4831814457272373015,5410947121347882853,DataPoint
4832471248385582967,5502994436731763927,DataPoint
4833285721856034049,3611307458115920455,DataPoint
4833431067034190207,-1495636201507265338,DataPoint
4834418641058742371,4442092314028715889,DataPoint
4835211513431922131,-5235030103836723629,DataPoint
4835409317481819825,-5172508360747922287,DataPoint
4836255347031488464,-8017870047410190706,DataPoint
4836336987948496813,-735827024759760848,DataPoint
4837264554700322814,6401492359489407176,DataPoint
4838958952369280911,-1640252274308936244,DataPoint
4839444461259775810,8120411159989566731,DataPoint
4839468747458917660,5406732768306638318,DataPoint
4841276760631775007,6184166125322478171,DataPoint
4841445725706762648,-558610269239559175,DataPoint
4841717196708121541,4442536933963322942,DataPoint
4841853312137864798,5462897851701403591,DataPoint
4841911844190737784,3763752220587737635,DataPoint
4842059021510001278,-3533523101956952860,DataPoint
4842352696895237964,-5473020888422529961,DataPoint
4842634333828784802,-2980273523901128968,DataPoint
4843314769408078452,977392565289234386,DataPoint
4843594136953011933,-4285821900599484157,DataPoint
4843850165756018553,3167449301340214813,DataPoint
4844209845309504175,-6623594200490381592,DataPoint
4846187984611002801,-71619079548813826,DataPoint
4846206380414959198,6395094166938777952,DataPoint
4848303303227047892,4309420700426708602,DataPoint
4848325661903938408,-1445011132548937410,DataPoint
4849848357994379670,255041909978111336,DataPoint
4849943896684024148,-2386708625767336575,DataPoint
4852229805946160455,-6593422834502324716,DataPoint
4852294753566972927,-1495636201507265338,DataPoint
4852855717935814339,64117980724815824,DataPoint
4853749459021963943,-8146906127921858665,DataPoint
4855010553529264977,7002982084647961925,DataPoint
4855488954554572560,3747617495677930292,DataPoint
4856359869170111072,-3377132631558097907,DataPoint
4857578674606826569,-5268872515968967676,DataPoint
4858909968147278222,8077739029709918585,DataPoint
4859417687442567930,-3377132631558097907,DataPoint
4860516478772907913,6572994254794162501,DataPoint
4860679791774393212,-6722382392903185077,DataPoint
4860944148306658227,-6323185844481532013,DataPoint
4861261190029488539,5659390077294306971,DataPoint
4861610021578255094,7214499395594318230,DataPoint
4861876716094668893,4486505010488519050,DataPoint
4862070995687319912,-7281966794296777991,DataPoint
4862401965196984837,-850838976784033655,DataPoint
4864417855617502861,5015229887428493381,DataPoint
4864928704492648926,-1363619737792666951,DataPoint
4864940215983858427,-5136369798597093155,DataPoint
4864956258329001972,6558939559789025422,DataPoint
4866467173687915360,255924824416394284,DataPoint
4866669568157354037,-4106887350265432550,DataPoint
4869155285262535613,1187520484269110342,DataPoint
4869813173368459782,-7573711229010500040,DataPoint
4869874550078232447,3167449301340214813,DataPoint
4870676951641017158,-9206791844453479774,DataPoint
4871009730284209609,-8649375362184708888,DataPoint
4871133308619239762,-3178430512947345161,DataPoint
4872594029655760272,-767125499386215193,DataPoint
4872887720341138076,1187520484269110342,DataPoint
4873350109881514095,1615179447846403173,DataPoint
4873491958619428928,8124445293633227097,DataPoint
4874672620942390218,2710492640312594223,DataPoint
4874899240590863588,6572994254794162501,DataPoint
4875873313806962732,-1640252274308936244,DataPoint
4876049318436553142,5251529113816694266,DataPoint
4876686556387435593,3128826227799140502,DataPoint
